,online_order,book_table,rate,votes,location,rest_type,approx_cost(for two people),menu_item,listed_in(type)
8778,1,0,3.8,214,47,1,700.0,9088,Delivery
8779,1,0,3.3,13,29,5,300.0,4879,Delivery
8780,1,0,,0,22,1,700.0,9088,Delivery
8781,1,0,3.7,31,46,1,500.0,9088,Delivery
8782,1,0,3.9,110,45,4,200.0,9088,Delivery
8783,1,0,3.9,237,45,5,200.0,9088,Delivery
8784,1,0,,0,0,5,300.0,9088,Delivery
8785,1,0,3.6,41,0,0,600.0,9088,Delivery
8786,1,0,3.9,95,0,6,400.0,9088,Delivery
8787,1,0,2.6,60,0,0,900.0,9088,Delivery
8788,1,0,3.6,90,47,5,500.0,9088,Delivery
8789,1,0,3.8,254,0,1,800.0,9088,Delivery
8790,1,0,3.9,92,32,5,200.0,9088,Delivery
8791,1,0,3.9,42,29,4,250.0,9088,Delivery
8792,1,0,4.0,138,45,7,150.0,9088,Delivery
8794,1,0,3.6,59,22,3,300.0,9088,Delivery
8795,1,0,3.9,33,18,5,300.0,9088,Delivery
8796,1,0,4.1,74,0,6,300.0,9088,Delivery
8797,1,0,3.1,9,48,7,200.0,9088,Delivery
8798,1,0,3.9,152,47,3,500.0,421,Delivery
8799,1,0,4.2,600,47,4,900.0,9088,Delivery
8800,1,1,3.9,601,22,1,1000.0,9088,Delivery
8801,1,0,,0,44,5,300.0,9088,Delivery
8802,1,1,4.1,454,29,1,700.0,9088,Delivery
8803,1,0,4.0,199,0,5,300.0,9088,Delivery
8804,1,0,3.9,169,0,6,450.0,9088,Delivery
8805,1,0,3.7,483,44,1,800.0,9088,Delivery
8806,1,0,3.4,14,0,5,300.0,9088,Delivery
8807,1,0,3.8,1071,0,1,500.0,9088,Delivery
8808,1,0,4.1,66,46,1,1000.0,9088,Delivery
8809,1,1,4.1,732,22,0,1200.0,9088,Delivery
8810,1,0,4.3,480,45,0,450.0,9088,Delivery
8812,1,0,4.0,128,0,4,230.0,9088,Delivery
8815,1,0,3.5,36,47,3,600.0,9088,Delivery
8816,1,0,3.8,376,0,5,500.0,9088,Delivery
8817,1,0,3.7,37,0,1,400.0,938,Delivery
8819,1,0,4.0,76,43,5,300.0,9088,Delivery
8820,1,0,3.8,10,0,7,450.0,9088,Delivery
8821,1,0,4.1,778,41,0,700.0,324,Delivery
8822,1,0,,0,22,7,100.0,9088,Delivery
8823,1,0,3.5,13,0,5,300.0,9088,Delivery
8824,1,0,3.8,473,45,1,500.0,249,Delivery
8825,1,0,3.4,5,0,7,300.0,9088,Delivery
8826,1,0,4.2,78,22,1,400.0,9088,Delivery
8827,1,0,3.3,14,0,8,600.0,9088,Delivery
8828,1,0,3.5,18,41,5,200.0,9088,Delivery
8829,1,0,4.1,361,45,6,400.0,9088,Delivery
8830,1,0,3.7,14,45,5,250.0,9088,Delivery
8831,1,0,3.7,26,0,7,100.0,9088,Delivery
8833,1,0,3.5,9,0,5,600.0,9088,Delivery
8834,1,0,3.1,8,46,5,250.0,130,Delivery
8835,1,0,3.6,21,48,5,300.0,9088,Delivery
8837,1,0,,0,44,5,450.0,9088,Delivery
8838,1,0,,0,29,7,200.0,8540,Delivery
8839,1,0,3.9,14,32,1,600.0,7414,Delivery
8840,1,0,3.7,62,22,5,500.0,9088,Delivery
8841,1,0,,0,41,5,400.0,9088,Delivery
8842,1,0,3.1,8,22,6,300.0,9088,Delivery
8843,1,0,3.9,296,44,6,400.0,5778,Delivery
8844,1,0,4.2,556,45,5,400.0,9088,Delivery
8845,1,0,3.9,138,0,5,300.0,9088,Delivery
8846,1,0,3.8,208,0,7,650.0,9088,Delivery
8847,1,0,4.2,251,32,4,300.0,9088,Delivery
8849,1,0,2.8,138,0,5,300.0,9088,Delivery
8850,1,0,2.9,42,0,5,250.0,154,Delivery
8851,1,0,3.7,23,0,6,400.0,9088,Delivery
8852,1,0,4.0,229,45,4,500.0,9088,Delivery
8853,1,0,3.6,82,41,5,400.0,9088,Delivery
8854,1,0,3.4,239,0,3,400.0,9088,Delivery
8855,1,0,3.5,83,22,1,800.0,9088,Delivery
8856,1,0,,0,0,5,200.0,9088,Delivery
8857,1,0,3.6,16,22,7,150.0,9088,Delivery
8858,1,0,3.5,13,41,5,400.0,9088,Delivery
8859,1,0,3.9,204,22,7,600.0,9088,Delivery
8860,1,0,3.3,4,46,5,350.0,9088,Delivery
8861,1,0,3.5,23,32,5,300.0,220,Delivery
8862,1,0,4.0,66,29,7,600.0,9088,Delivery
8863,1,0,,0,3,7,400.0,2819,Delivery
8864,1,0,4.0,410,45,5,300.0,9088,Delivery
8865,1,0,3.3,49,45,5,300.0,9088,Delivery
8867,1,0,3.7,25,22,6,200.0,9088,Delivery
8868,1,0,,0,22,6,400.0,9088,Delivery
8869,1,0,3.1,7,18,5,300.0,9088,Delivery
8870,1,0,4.0,63,45,5,150.0,3973,Delivery
8871,1,0,4.0,59,22,4,300.0,9088,Delivery
8872,1,0,,0,22,5,300.0,9088,Delivery
8873,1,0,,0,0,5,250.0,9088,Delivery
8874,1,0,3.9,44,22,0,300.0,9088,Delivery
8875,1,0,4.0,89,29,7,500.0,9088,Delivery
8877,1,0,3.3,7,46,5,150.0,9088,Delivery
8878,1,0,3.1,177,3,5,250.0,9088,Delivery
8879,1,0,3.4,65,46,5,350.0,9088,Delivery
8880,1,0,3.3,6,29,5,300.0,9088,Delivery
8882,1,0,4.4,7210,45,1,600.0,9088,Delivery
8883,1,0,4.0,61,44,7,700.0,5870,Delivery
8884,1,0,3.4,7,79,3,300.0,9088,Delivery
8885,1,0,3.9,45,46,5,550.0,9088,Delivery
8886,1,0,3.9,261,29,5,300.0,9088,Delivery
8887,1,0,3.9,60,22,5,400.0,9088,Delivery
8888,1,1,4.2,468,45,0,800.0,9088,Delivery
8889,1,1,3.9,885,29,1,900.0,9088,Delivery
8890,1,0,,0,41,5,150.0,9088,Delivery
8891,1,0,,0,22,1,600.0,9088,Delivery
8892,1,0,3.5,31,46,1,700.0,9088,Delivery
8893,1,0,4.2,465,0,5,300.0,9088,Delivery
8894,1,0,2.9,95,0,3,700.0,9088,Delivery
8895,1,0,3.4,19,3,7,250.0,6037,Delivery
8896,1,1,4.1,719,22,0,950.0,9088,Delivery
8897,1,0,4.2,249,0,7,500.0,9088,Delivery
8898,1,0,3.8,41,47,5,200.0,9088,Delivery
8899,1,0,3.3,5,45,7,400.0,9088,Delivery
8900,1,0,4.5,181,22,1,1200.0,9088,Delivery
8901,1,1,4.5,1874,0,0,900.0,9088,Delivery
8903,1,1,4.1,1336,22,1,800.0,9088,Delivery
8904,1,0,3.4,15,3,1,600.0,9088,Delivery
8905,1,0,3.4,22,0,6,500.0,9088,Delivery
8906,1,0,3.0,96,0,5,300.0,9088,Delivery
8907,1,0,3.2,4,46,7,100.0,5879,Delivery
8908,1,0,3.3,5,22,3,250.0,9088,Delivery
8909,1,0,,0,3,5,250.0,6860,Delivery
8910,1,0,3.4,6,0,5,300.0,225,Delivery
8911,1,0,3.7,19,44,3,200.0,9088,Delivery
8912,1,0,3.4,56,3,5,350.0,9088,Delivery
8915,0,0,,0,0,0,400.0,9088,Delivery
8916,1,1,3.4,409,22,1,750.0,9088,Delivery
8917,1,0,3.6,64,7,1,400.0,9088,Delivery
8918,1,0,,0,22,7,200.0,9088,Delivery
8919,1,0,3.7,91,22,7,350.0,9088,Delivery
8920,1,0,3.2,20,0,6,600.0,9088,Delivery
8921,1,0,4.2,969,45,5,200.0,189,Delivery
8923,1,0,4.4,290,3,7,400.0,33,Delivery
8924,1,0,3.6,28,0,4,450.0,9088,Delivery
8925,1,0,,0,0,7,400.0,9088,Delivery
8926,1,1,4.2,1430,29,1,800.0,9088,Delivery
8929,1,0,3.9,356,22,1,450.0,9088,Delivery
8930,1,0,,0,41,5,350.0,9088,Delivery
8931,1,0,4.0,204,0,7,500.0,7175,Delivery
8932,1,0,4.0,957,32,5,500.0,9088,Delivery
8933,1,0,3.9,321,46,1,500.0,9088,Delivery
8935,0,0,4.3,315,0,7,300.0,9088,Delivery
8936,1,0,3.4,18,0,5,150.0,9088,Delivery
8937,1,0,3.4,84,0,5,300.0,9088,Delivery
8938,1,0,,0,0,7,100.0,9088,Delivery
8939,1,1,4.1,971,32,7,1500.0,9088,Delivery
8940,1,0,3.1,11,45,7,300.0,9088,Delivery
8941,1,0,3.7,141,22,1,500.0,9088,Delivery
8943,1,0,3.9,368,22,1,550.0,9088,Delivery
8944,1,0,3.9,116,22,1,900.0,9088,Delivery
8945,1,0,3.9,255,0,1,500.0,9088,Delivery
8946,1,0,3.2,23,0,6,600.0,9088,Delivery
8948,1,0,3.1,4,0,7,100.0,9088,Delivery
8949,1,1,4.0,1509,43,0,900.0,9088,Delivery
8950,1,0,4.1,598,3,5,400.0,6954,Delivery
8951,1,0,4.0,101,22,5,250.0,9088,Delivery
8953,1,0,3.7,31,0,7,150.0,6535,Delivery
8954,1,0,3.9,823,45,1,550.0,9088,Delivery
8956,1,0,4.0,23,0,5,400.0,9088,Delivery
8957,1,1,4.0,1014,29,7,1300.0,9088,Delivery
8958,1,0,,0,29,1,600.0,9088,Delivery
8959,1,0,3.7,209,0,5,300.0,9088,Delivery
8961,1,0,4.1,205,32,4,300.0,9088,Delivery
8962,1,0,3.8,122,45,7,400.0,9088,Delivery
8963,1,0,3.7,42,22,4,250.0,9088,Delivery
8964,1,0,3.6,18,41,7,100.0,7626,Delivery
8965,1,0,3.9,191,0,5,300.0,9088,Delivery
8966,1,0,3.6,45,41,1,700.0,9088,Delivery
8968,1,0,3.8,14,32,1,600.0,7202,Delivery
8969,1,0,3.9,126,32,5,400.0,181,Delivery
8970,1,0,3.7,20,0,5,300.0,219,Delivery
8971,1,0,3.8,208,3,1,700.0,9088,Delivery
8972,1,0,3.5,12,18,5,250.0,9088,Delivery
8973,1,0,3.4,16,0,5,600.0,9088,Delivery
8975,1,1,4.2,2709,43,0,1000.0,5394,Delivery
8976,1,1,4.2,869,45,0,600.0,9088,Delivery
8977,1,0,3.8,9,0,6,400.0,9088,Delivery
8978,1,1,3.7,20,25,1,500.0,9088,Delivery
8979,1,0,3.8,36,47,7,300.0,7474,Delivery
8980,1,0,4.2,140,22,0,800.0,9088,Delivery
8981,1,0,3.6,29,47,7,400.0,8079,Delivery
8983,1,0,4.2,166,45,5,300.0,9088,Delivery
8984,1,0,3.8,231,41,0,600.0,2646,Delivery
8985,1,0,3.7,16,0,7,200.0,6240,Delivery
8986,1,0,3.9,214,0,1,600.0,9088,Delivery
8987,1,0,3.7,66,29,5,400.0,9088,Delivery
8988,1,0,3.3,57,22,3,400.0,9088,Delivery
8989,1,0,4.3,278,22,5,150.0,169,Delivery
8992,1,0,3.7,26,0,5,400.0,9088,Delivery
8993,1,0,3.9,374,41,1,750.0,9088,Delivery
8994,1,0,3.6,20,32,5,250.0,9088,Delivery
8995,1,0,3.7,91,41,1,550.0,9088,Delivery
8996,1,0,3.9,58,47,5,500.0,9088,Delivery
8997,1,0,,0,3,5,600.0,9088,Delivery
8999,1,0,3.9,100,0,1,600.0,9088,Delivery
9000,1,0,3.9,202,3,5,250.0,9088,Delivery
9001,1,0,,0,22,5,100.0,9088,Delivery
9002,1,0,3.8,57,0,5,300.0,9088,Delivery
9003,1,0,3.8,36,41,5,300.0,9088,Delivery
9004,1,0,3.9,92,29,5,300.0,213,Delivery
9005,1,0,,0,0,5,150.0,9088,Delivery
9006,1,0,,0,0,5,300.0,263,Delivery
9007,1,0,3.1,9,0,5,150.0,9088,Delivery
9008,1,0,3.1,27,22,3,500.0,9088,Delivery
9009,1,0,4.1,1112,45,1,750.0,9088,Delivery
9010,1,0,3.9,320,3,1,650.0,9088,Delivery
9011,1,0,3.9,1189,0,5,500.0,9088,Delivery
9012,1,0,3.0,6,18,5,200.0,9088,Delivery
9013,1,0,3.7,21,0,5,400.0,9088,Delivery
9015,1,0,3.8,91,0,3,450.0,9088,Delivery
9016,0,0,3.8,52,0,5,300.0,9088,Delivery
9017,1,0,3.7,53,44,0,450.0,9088,Delivery
9019,1,0,4.1,157,44,4,300.0,9088,Delivery
9020,1,0,3.7,195,0,5,400.0,6896,Delivery
9021,1,0,3.9,222,0,1,500.0,9088,Delivery
9022,1,0,3.8,84,22,5,400.0,9088,Delivery
9023,1,1,4.4,9041,44,7,600.0,9088,Delivery
9025,1,0,2.6,208,29,1,650.0,141,Delivery
9026,1,0,3.8,37,32,4,200.0,9088,Delivery
9027,1,0,4.2,1059,45,0,800.0,5725,Delivery
9028,1,0,3.7,22,3,3,400.0,9088,Delivery
9029,1,0,3.6,14,0,5,400.0,9088,Delivery
9030,1,0,4.3,336,45,1,800.0,9088,Delivery
9031,1,0,3.9,459,22,5,600.0,9088,Delivery
9032,0,0,3.8,69,0,5,300.0,9088,Delivery
9033,1,0,4.1,1956,46,1,650.0,9088,Delivery
9036,1,0,3.4,5,22,4,150.0,9088,Delivery
9037,1,0,,0,3,5,400.0,7702,Delivery
9038,1,0,3.9,180,22,3,600.0,9088,Delivery
9039,1,0,3.5,5,41,3,450.0,9088,Delivery
9040,1,0,,0,46,4,300.0,9088,Delivery
9041,1,0,4.2,701,44,3,450.0,9088,Delivery
9042,1,0,3.3,59,0,5,300.0,9088,Delivery
9043,1,0,3.7,70,46,7,250.0,9088,Delivery
9045,1,0,3.7,36,41,5,300.0,9088,Delivery
9046,1,0,2.6,54,22,3,600.0,9088,Delivery
9048,1,1,4.1,1543,29,1,1000.0,9088,Delivery
9049,1,0,3.4,29,0,5,300.0,9088,Delivery
9050,1,0,4.0,100,47,4,150.0,9088,Delivery
9051,1,0,3.8,25,44,7,300.0,9088,Delivery
9052,1,0,,0,45,5,200.0,9088,Delivery
9053,1,0,3.2,5,22,3,500.0,9088,Delivery
9054,1,0,,0,26,5,250.0,9088,Delivery
9055,1,0,3.4,15,45,7,300.0,9088,Delivery
9056,1,0,3.8,70,41,6,500.0,9088,Delivery
9057,1,0,3.7,21,41,3,300.0,9088,Delivery
9058,1,0,,0,41,7,600.0,9088,Delivery
9059,1,0,3.6,41,0,3,500.0,6821,Delivery
9060,1,0,4.2,166,44,0,700.0,9088,Delivery
9061,1,0,,0,56,7,250.0,447,Delivery
9062,1,0,3.7,434,44,5,400.0,9088,Delivery
9063,1,0,3.8,26,41,5,400.0,9088,Delivery
9064,1,1,4.0,235,45,1,800.0,9088,Delivery
9065,1,0,2.8,62,0,1,500.0,9088,Delivery
9066,1,0,4.1,129,29,1,800.0,9088,Delivery
9067,1,0,3.6,18,32,7,150.0,9088,Delivery
9068,1,0,3.5,7,0,6,400.0,9088,Delivery
9069,1,0,3.8,22,22,7,800.0,9088,Delivery
9071,1,0,3.8,94,3,7,1100.0,9088,Delivery
9072,1,0,3.4,8,22,5,350.0,9088,Delivery
9074,1,1,4.2,1168,44,7,1300.0,9088,Delivery
9075,1,1,4.0,1229,44,0,700.0,9088,Delivery
9077,1,0,3.5,11,29,5,200.0,9088,Delivery
9078,1,0,3.6,14,47,1,400.0,9088,Delivery
9079,1,0,,0,0,7,200.0,9088,Delivery
9080,1,1,4.1,1845,41,0,600.0,9088,Delivery
9082,1,0,,0,0,5,200.0,425,Delivery
9084,1,0,3.9,519,44,1,500.0,9088,Delivery
9086,1,0,4.1,90,45,0,600.0,9088,Delivery
9088,1,0,3.7,24,45,5,500.0,9088,Delivery
9089,1,0,3.5,8,0,4,250.0,9088,Delivery
9090,1,0,3.4,17,0,3,600.0,9088,Delivery
9091,1,0,3.7,51,45,5,300.0,9088,Delivery
9092,1,1,4.2,2192,29,7,1200.0,9088,Delivery
9093,1,0,3.7,36,46,5,300.0,9088,Delivery
9094,1,0,3.1,120,46,1,500.0,9088,Delivery
9095,1,0,3.6,218,22,5,400.0,9088,Delivery
9097,1,0,3.7,59,22,0,600.0,9088,Delivery
9098,1,0,3.5,22,0,6,150.0,9088,Delivery
9099,1,1,4.9,2178,45,2,1500.0,9088,Delivery
9100,1,0,,0,29,7,300.0,9088,Delivery
9101,1,0,3.3,292,22,1,600.0,9088,Delivery
9102,1,0,3.8,48,48,5,300.0,9088,Delivery
9103,1,0,3.6,122,22,1,550.0,9088,Delivery
9104,1,0,4.1,240,29,4,500.0,9088,Delivery
9106,1,0,3.3,4,45,5,300.0,9088,Delivery
9107,1,0,,0,22,6,350.0,9088,Delivery
9109,1,0,4.0,957,47,1,500.0,9088,Delivery
9110,0,1,4.0,165,0,7,1100.0,9088,Delivery
9111,1,1,4.4,1796,44,1,1000.0,9088,Delivery
9112,1,0,4.1,99,0,5,300.0,9088,Delivery
9115,1,0,3.9,68,0,1,1000.0,9088,Delivery
9116,1,0,3.9,231,41,3,400.0,9088,Delivery
9117,1,0,3.5,13,0,5,200.0,9088,Delivery
9118,1,0,3.1,42,0,5,800.0,9088,Delivery
9119,1,1,4.2,1692,45,0,650.0,9088,Delivery
9120,1,0,4.0,265,45,7,300.0,9088,Delivery
9121,1,0,3.2,16,22,5,200.0,9088,Delivery
9122,1,0,3.9,121,41,5,400.0,9088,Delivery
9123,1,0,3.6,34,0,1,300.0,9088,Delivery
9124,1,0,4.0,36,32,7,400.0,9088,Delivery
9125,1,0,3.6,163,43,1,500.0,9088,Delivery
9126,1,0,,0,47,6,300.0,9088,Delivery
9127,1,0,4.5,2062,22,1,1200.0,9088,Delivery
9128,1,0,,0,48,4,200.0,9088,Delivery
9129,1,0,3.9,163,45,3,300.0,9088,Delivery
9130,1,0,2.9,7,22,5,300.0,9088,Delivery
9131,1,0,4.1,507,46,4,500.0,9088,Delivery
9132,1,0,4.0,536,3,1,800.0,9088,Delivery
9133,1,0,4.1,381,0,5,250.0,9088,Delivery
9134,1,0,3.7,37,0,5,250.0,9088,Delivery
9135,1,0,3.7,83,3,5,500.0,9088,Delivery
9136,1,0,3.9,16,45,4,300.0,9088,Delivery
9137,1,0,4.1,464,0,0,500.0,9088,Delivery
9138,1,0,3.7,65,45,1,800.0,9088,Delivery
9139,1,0,3.7,45,48,7,300.0,9088,Delivery
9140,1,0,4.1,397,22,4,450.0,9088,Delivery
9141,1,0,3.7,25,0,5,400.0,9088,Delivery
9143,1,0,3.9,452,47,1,600.0,9088,Delivery
9144,1,0,3.6,176,22,3,400.0,9088,Delivery
9145,1,1,,0,22,0,800.0,8728,Delivery
9146,1,0,4.0,869,0,3,500.0,9088,Delivery
9147,1,0,3.8,331,22,5,350.0,9088,Delivery
9148,1,0,3.8,33,45,7,250.0,9088,Delivery
9149,1,0,,0,0,7,200.0,9088,Delivery
9150,1,0,,0,0,0,200.0,9088,Delivery
9151,1,0,3.5,9,7,5,400.0,9088,Delivery
9152,1,0,3.2,4,29,5,300.0,6519,Delivery
9153,1,0,4.1,320,46,5,600.0,9088,Delivery
9154,0,0,,0,0,5,100.0,9088,Delivery
9155,1,0,3.7,17,22,6,350.0,9088,Delivery
9156,0,0,3.8,110,0,5,200.0,9088,Delivery
9157,1,0,3.6,11,0,7,200.0,9088,Delivery
9158,1,0,4.7,1022,47,7,550.0,9088,Delivery
9159,1,0,4.3,3447,47,1,600.0,9088,Delivery
9160,1,0,4.2,522,47,5,450.0,9088,Delivery
9161,1,0,3.8,283,22,5,400.0,9088,Delivery
9164,1,0,4.0,310,32,0,750.0,9088,Delivery
9165,1,0,3.6,142,32,1,750.0,9088,Delivery
9166,1,0,3.8,41,47,5,400.0,9088,Delivery
9167,0,0,3.5,17,0,5,200.0,9088,Delivery
9168,0,0,,0,0,5,300.0,9088,Delivery
9169,1,1,3.8,1166,22,1,600.0,9088,Delivery
9170,1,0,3.1,43,3,5,500.0,9088,Delivery
9174,1,0,3.9,226,41,3,450.0,9088,Delivery
9175,1,0,4.3,50,45,4,400.0,9088,Delivery
9176,1,0,3.7,439,22,6,550.0,9088,Delivery
9177,1,0,3.9,64,45,5,300.0,9088,Delivery
9178,1,0,3.8,74,44,1,750.0,9088,Delivery
9179,1,0,,0,46,5,300.0,9088,Delivery
9180,1,0,3.4,5,22,6,300.0,9088,Delivery
9181,1,1,4.2,3230,0,7,1600.0,9088,Delivery
9182,1,0,3.8,232,32,1,600.0,9088,Delivery
9183,1,0,3.7,37,29,3,600.0,9088,Delivery
9184,1,0,3.2,12,7,1,500.0,9088,Delivery
9185,1,0,3.9,41,32,5,500.0,9088,Delivery
9186,1,0,,0,22,5,400.0,8529,Delivery
9187,1,0,4.0,508,29,7,1000.0,9088,Delivery
9189,1,0,3.6,8,32,7,200.0,3170,Delivery
9190,1,1,3.8,256,3,1,800.0,9088,Delivery
9191,1,0,3.7,31,3,1,800.0,9088,Delivery
9192,1,1,4.4,4315,29,7,1600.0,9088,Delivery
9193,1,0,4.5,2594,45,7,500.0,9088,Delivery
9194,1,0,4.2,820,46,1,1000.0,9088,Delivery
9195,1,1,4.1,1318,22,1,800.0,6922,Delivery
9196,1,0,4.3,1101,22,0,700.0,9088,Delivery
9197,1,0,4.3,2374,29,1,800.0,9088,Delivery
9198,1,1,4.0,1205,44,0,650.0,9088,Delivery
9200,0,0,,0,0,5,150.0,9088,Delivery
9201,1,0,4.4,2859,45,0,600.0,9088,Delivery
9202,1,0,4.0,117,0,5,250.0,9088,Delivery
9203,1,0,4.3,721,45,5,400.0,9088,Delivery
9204,1,0,3.5,239,45,1,1000.0,9088,Delivery
9205,1,0,3.7,15,44,6,400.0,9088,Delivery
9206,1,0,3.7,28,45,6,600.0,9088,Delivery
9207,1,0,3.7,26,45,1,600.0,9088,Delivery
9208,1,1,4.2,293,45,1,800.0,9088,Delivery
9211,1,0,,0,45,3,700.0,9088,Delivery
9212,1,0,4.3,219,41,5,300.0,9088,Delivery
9213,1,0,4.2,307,0,3,600.0,9088,Delivery
9214,1,1,4.2,2616,45,1,1300.0,9088,Delivery
9215,0,0,3.7,126,0,5,200.0,9088,Delivery
9216,0,0,3.5,13,0,5,200.0,9088,Delivery
9217,1,0,4.8,186,45,4,400.0,9088,Delivery
9218,1,1,4.4,2386,44,1,1000.0,9088,Delivery
9219,1,0,3.7,34,22,7,150.0,9088,Delivery
9220,1,0,,0,0,5,250.0,9088,Delivery
9223,1,0,3.7,109,3,5,600.0,9088,Delivery
9224,1,0,3.0,66,45,1,700.0,9088,Delivery
9225,1,0,3.9,386,29,5,600.0,9088,Delivery
9226,1,0,2.8,20,29,7,150.0,6217,Delivery
9228,1,0,3.5,15,0,5,400.0,9088,Delivery
9231,1,0,3.9,475,46,1,600.0,9088,Delivery
9232,1,1,4.1,624,0,2,1500.0,9088,Delivery
9233,1,0,3.6,455,22,6,400.0,9088,Delivery
9234,1,0,3.1,28,22,5,300.0,9088,Delivery
9235,1,0,3.1,69,3,5,250.0,9088,Delivery
9236,1,1,4.4,2239,3,2,1200.0,9088,Delivery
9237,1,0,3.8,33,22,5,400.0,9088,Delivery
9238,1,0,3.8,12,0,5,300.0,9088,Delivery
9239,1,1,4.5,1877,41,2,1200.0,9088,Delivery
9240,1,0,4.2,532,45,1,600.0,9088,Delivery
9241,1,0,3.6,207,45,1,500.0,9088,Delivery
9242,1,1,4.5,3458,45,1,1300.0,9088,Delivery
9245,1,0,4.0,36,0,7,300.0,9088,Delivery
9246,1,1,4.2,1031,29,2,1100.0,9088,Delivery
9247,1,0,3.5,22,48,5,350.0,9088,Delivery
9248,1,0,,0,41,7,200.0,4614,Delivery
9249,1,0,3.9,77,47,4,800.0,9088,Delivery
9250,1,0,4.0,51,45,5,500.0,9088,Delivery
9251,1,1,4.1,400,45,7,1200.0,3752,Delivery
9252,1,0,,0,41,6,350.0,2855,Delivery
9253,1,0,3.6,19,7,5,450.0,9088,Delivery
9254,1,0,2.5,321,29,5,400.0,9088,Delivery
9255,1,0,3.2,16,0,3,350.0,9088,Delivery
9256,1,1,4.3,1258,32,7,800.0,9088,Delivery
9257,1,0,3.8,171,3,5,250.0,9088,Delivery
9258,1,0,3.8,76,45,5,500.0,9088,Delivery
9259,1,0,3.6,41,46,7,500.0,9088,Delivery
9260,1,0,4.1,61,45,4,450.0,9088,Delivery
9261,1,1,3.9,533,22,1,900.0,9088,Delivery
9263,1,0,3.6,27,29,1,600.0,9088,Delivery
9264,1,0,3.6,22,0,3,400.0,9088,Delivery
9265,1,0,3.2,144,3,5,350.0,9088,Delivery
9266,1,1,4.2,239,29,7,600.0,9088,Delivery
9267,1,1,4.1,1027,3,1,1000.0,9088,Delivery
9268,1,0,4.0,188,41,3,300.0,9088,Delivery
9269,0,0,,0,0,5,200.0,9088,Delivery
9270,0,0,,0,0,5,300.0,9088,Delivery
9271,1,0,3.1,59,0,5,400.0,4694,Delivery
9272,1,0,3.6,11,0,7,200.0,9088,Delivery
9273,1,0,3.7,54,32,5,400.0,9088,Delivery
9274,1,1,4.5,245,44,1,1300.0,9088,Delivery
9276,1,1,4.1,221,44,1,1000.0,9088,Delivery
9277,1,0,3.6,97,29,1,600.0,9088,Delivery
9278,1,1,3.7,111,22,1,800.0,9088,Delivery
9280,1,0,3.3,9,29,6,600.0,9088,Delivery
9281,1,1,3.8,202,32,7,1000.0,9088,Delivery
9282,1,0,3.4,24,0,5,300.0,9088,Delivery
9283,1,0,3.2,5,45,7,150.0,9088,Delivery
9284,1,0,3.5,11,0,5,300.0,9088,Delivery
9285,1,1,3.8,759,29,1,600.0,9088,Delivery
9286,0,0,3.5,11,0,5,300.0,9088,Delivery
9288,1,0,3.7,27,22,1,800.0,9088,Delivery
9290,1,0,3.9,135,32,5,350.0,9088,Delivery
9291,1,0,4.1,3001,41,0,1000.0,9088,Delivery
9292,1,0,3.9,88,0,5,1000.0,9088,Delivery
9293,1,0,3.7,48,0,5,350.0,9088,Delivery
9294,1,1,4.3,516,46,1,2500.0,9088,Delivery
9295,1,1,3.9,402,22,1,800.0,9088,Delivery
9296,1,0,3.8,257,40,3,300.0,9088,Delivery
9298,1,1,4.3,342,44,5,450.0,9088,Delivery
9299,1,0,3.7,70,0,6,300.0,280,Delivery
9300,1,0,4.1,588,29,1,700.0,9088,Delivery
9301,1,0,3.8,273,0,1,900.0,9088,Delivery
9302,1,0,,0,22,6,400.0,1191,Delivery
9303,1,0,,0,45,7,100.0,9088,Delivery
9305,1,0,3.2,908,45,1,600.0,9088,Delivery
9306,1,0,3.5,888,47,1,650.0,9088,Delivery
9307,1,0,3.1,46,22,1,700.0,9088,Delivery
9308,1,0,3.8,57,47,1,700.0,9088,Delivery
9309,1,1,4.5,710,47,1,1500.0,9088,Delivery
9310,1,0,3.5,270,0,8,600.0,9088,Delivery
9311,1,0,3.8,658,45,1,500.0,9088,Delivery
9312,1,0,4.4,939,45,0,900.0,9088,Delivery
9314,1,0,3.7,25,46,1,400.0,9088,Delivery
9315,1,1,4.4,677,47,1,1500.0,9088,Delivery
9317,0,0,3.7,104,0,1,700.0,9088,Delivery
9318,1,1,4.4,1851,46,1,1100.0,9088,Delivery
9319,1,0,4.1,841,46,1,700.0,9088,Delivery
9320,1,1,4.1,294,29,1,500.0,5805,Delivery
9321,1,0,3.8,18,22,5,500.0,9088,Delivery
9322,1,0,3.2,51,22,3,600.0,9088,Delivery
9323,1,0,4.3,372,22,1,700.0,9088,Delivery
9324,1,1,4.1,1774,45,7,1200.0,9088,Delivery
9325,1,0,3.1,248,22,1,500.0,9088,Delivery
9326,1,0,3.9,1138,45,1,500.0,9088,Delivery
9327,1,0,,0,0,5,250.0,9088,Delivery
9329,1,0,3.9,27,45,4,200.0,1337,Delivery
9330,1,0,3.1,7,45,5,500.0,9088,Delivery
9331,1,0,3.8,41,22,1,700.0,9088,Delivery
9333,0,0,,0,0,1,700.0,9088,Delivery
9335,1,0,3.9,391,47,1,750.0,9088,Delivery
9336,1,0,4.1,131,22,1,650.0,9088,Delivery
9337,1,0,4.2,161,22,5,300.0,9088,Delivery
9338,1,0,3.7,69,0,3,400.0,9088,Delivery
